Date,Infra,Bank,Auto,Metal
07-Apr-11,13721.27,13385.33,9576.61,1396.02
08-Apr-11,13741.77,13299.17,9397.13,1407.4
11-Apr-11,13594.91,13203.77,9194.67,1406.87
13-Apr-11,13965.78,13510.64,9428.08,1424.31
15-Apr-11,13979.29,13382.96,9439.08,1413.96
18-Apr-11,13682.63,13172.89,9391.25,1387.25
19-Apr-11,13701.67,13238.35,9354.96,1382.06
20-Apr-11,13779.14,13457.61,9609.84,1374.21
21-Apr-11,13644.07,13545.13,9661.96,1374.04
25-Apr-11,13707.8,13538.43,9685.35,1422.23
26-Apr-11,13709.67,13519.64,9677.96,1421.24
27-Apr-11,13545.65,13422.74,9662.6,1420.3
28-Apr-11,13401.96,13311.2,9607,1416.74
29-Apr-11,13036.91,13076.97,9559.94,1428.69
02-May-11,13048.68,12804.48,9462.88,1466.03
03-May-11,12720.55,12406.67,9108.98,1482.26
04-May-11,12743.97,12423.09,8988.12,1490.28
05-May-11,12605.52,12217.28,8938.98,1519.79
06-May-11,12769.88,12670.76,9218.92,1522.13
09-May-11,12753.54,12624.37,9100.45,1566.47
10-May-11,12705.06,12544.54,9103.5,1543.28
11-May-11,12701.06,12604.38,9189.82,1577.6
12-May-11,12521.07,12429.07,9098.9,1576.52
13-May-11,12688.62,12590.17,9221.97,1560.19
16-May-11,12627.35,12441.84,9152.7,1586.57
17-May-11,12547.49,12162.8,9058.95,1608.39
18-May-11,12543.56,12079.45,8970.16,1636.1
19-May-11,12897.31,12034.94,8989.74,1594.28
20-May-11,13195.16,12158.61,9113.05,1632.37
23-May-11,12806.09,11812.6,8944.29,1678.58
24-May-11,12958.82,11880.02,8938.98,1704.22
25-May-11,12760.97,11805.07,8925.21,1700.66
26-May-11,12918.24,11927.14,9058.42,1740.94
27-May-11,12963.62,12220.36,8981.07,1718.18
30-May-11,12924.77,12281.64,8846.69,1741.79
31-May-11,13092.14,12543,8932.74,1769.27
01-Jun-11,13273.33,12570.3,8939.88,1767.69
02-Jun-11,13199.7,12378.69,8836.14,1781.49
03-Jun-11,13299.03,12309.28,8807.09,1788.44
06-Jun-11,13379.36,12376.69,8758.78,1827.42
07-Jun-11,13315.71,12411.39,8773.67,1819.59
08-Jun-11,13285.24,12322.86,8711.88,1817.82
09-Jun-11,13407.85,12305.68,8662.43,1828.18
10-Jun-11,13262.5,12225.91,8633.81,1757.26
13-Jun-11,13356.61,12236.88,8651.7,1733.54
14-Jun-11,13493.67,12338.73,8635.15,1733.98
15-Jun-11,13376.44,12143.23,8624.43,1666.43
16-Jun-11,13196.21,12076.68,8555.41,1716.2
17-Jun-11,13178.77,12091.58,8463.99,1737.44
20-Jun-11,12943.5,11969.4,8256.02,1730.19
21-Jun-11,12856.26,11945.98,8283.6,1734.22
22-Jun-11,12886.78,11953.15,8284.73,1690.47
23-Jun-11,12929.11,12002.81,8310.94,1642.35
24-Jun-11,13358.19,12393.34,8560.42,1627.86
27-Jun-11,13592.5,12593.34,8687.88,1687.17
28-Jun-11,13720.72,12621.28,8759.25,1699.41
29-Jun-11,13815.45,12742.28,8781.92,1742.29
30-Jun-11,13905.62,12821.05,8798.48,1737.9
01-Jul-11,13882.93,12853.67,8782.23,1718.72
04-Jul-11,13842.9,12993.55,8861.88,1692.04
05-Jul-11,13687.03,13036.43,8940.04,1684.68
06-Jul-11,13756.49,12915.38,8973.3,1696.71
07-Jul-11,14058.69,13065.8,9112.71,1728.87
08-Jul-11,13928,12920.4,9101.45,1671.13
11-Jul-11,13848.05,12741.27,9097.25,1675.81
12-Jul-11,13550.03,12608.4,8892.94,1639.01
13-Jul-11,13683.34,12746.35,9033.69,1654.55
14-Jul-11,13738.37,12879.34,9047.06,1641.94
15-Jul-11,13739.69,12846.94,8993.51,1647.24
18-Jul-11,13707.43,12845.21,8900.28,1683.59
19-Jul-11,13690.08,12936.31,8861.59,1685.72
20-Jul-11,13491.48,12763.34,8735.33,1705.8
21-Jul-11,13479.11,12638.08,8706.64,1693.89
22-Jul-11,13711.01,12908.66,8859.46,1650.53
25-Jul-11,13879.4,13014.02,8981.62,1639.92
26-Jul-11,13395.69,12694.05,8789.78,1613.11
27-Jul-11,13146.22,12562.56,8779.32,1639.22
28-Jul-11,13083.46,12382.41,8740.89,1629.65
29-Jul-11,12995.81,12447.83,8758.83,1630.53
01-Aug-11,13088.12,12482.84,8827.92,1653.1
02-Aug-11,12933.05,12268.95,8780.12,1670.94
03-Aug-11,12590.03,12162.74,8653.03,1668.37
04-Aug-11,12479.46,12034.8,8475.01,1651.12
05-Aug-11,12277.8,11833.22,8312.71,1619.22
08-Aug-11,12164.86,11711.81,8249.99,1611.15
09-Aug-11,12034.86,11675.18,8289.89,1604.93
10-Aug-11,12310.64,11953.78,8635.95,1597.38
11-Aug-11,12225.85,11829.54,8593.52,1587.38
12-Aug-11,12166.03,11636.74,8534.43,1613.81
16-Aug-11,12060.88,11497.29,8461.22,1611.14
17-Aug-11,12132.35,11370.49,8360.09,1592.11
18-Aug-11,12038.07,10971.66,8245.65,1554.78
19-Aug-11,11535.57,10763.34,8188.1,1581.21
22-Aug-11,11723.57,10748.66,8299.08,1556.84
23-Aug-11,11921.42,10835.44,8311.4,1533.96
24-Aug-11,11751.85,10657.92,8119.78,1527.12
25-Aug-11,11669.03,10508.25,8105.13,1510.21
26-Aug-11,11532.39,10245.51,8048.87,1501.39
29-Aug-11,11999.52,10665.21,8291.95,1527.09
30-Aug-11,12046.55,10904.24,8396.16,1498.49
02-Sep-11,12029.31,10949.68,8571.79,1507.58
05-Sep-11,12075.85,10990.33,8682.94,1507.09
06-Sep-11,12207.86,11049.07,8765.94,1507.8
07-Sep-11,12466.91,11283.03,8794.82,1485.64
08-Sep-11,12576.73,11364.97,8832.2,1474.08
09-Sep-11,12435.87,11097.84,8753.78,1492.78
12-Sep-11,12170.76,10756.24,8537.48,1501.11
13-Sep-11,12130.79,10708.39,8480.67,1517.15
14-Sep-11,12086.93,10864.69,8592,1514.41
15-Sep-11,12005.94,11062.05,8733.52,1505.47
16-Sep-11,12049.71,11127.53,8832.91,1500.9
19-Sep-11,11786.29,10997.69,8862.73,1480.68
20-Sep-11,11818.89,11252.14,8980.74,1470.73
21-Sep-11,11826.49,11360.44,8899.32,1467.76
22-Sep-11,11373.67,10907.93,8555.56,1505.71
23-Sep-11,11164.28,10760.73,8419.51,1517.17
26-Sep-11,11009.11,10738.86,8327.67,1520.48
27-Sep-11,11204,11032.95,8553.08,1514.55
28-Sep-11,10969.86,10895.26,8452.11,1531.96
29-Sep-11,10872.41,11054.63,8650.52,1533.65
30-Sep-11,10742.97,10850.73,8498.42,1521.01
03-Oct-11,10472.5,10544.72,8465.42,1537.27
04-Oct-11,10532.57,10219.03,8300.87,1527.05
05-Oct-11,10514.38,9961.54,8290.4,1528.83
07-Oct-11,10822.72,10347.84,8487.84,1552.05
10-Oct-11,10879.94,10495.37,8679.54,1559.24
11-Oct-11,10961.35,10509.82,8755.36,1540.17
12-Oct-11,11229.35,10864.56,8894.42,1534.08
13-Oct-11,11094.7,10977.59,8762.75,1534.61
14-Oct-11,11042.23,11064.51,8849.37,1548.68
17-Oct-11,10891.46,11130.93,8988.8,1555.39
18-Oct-11,10682.72,10970.2,8840.31,1600.73
19-Oct-11,10898.31,11265.66,9000.55,1614.36
20-Oct-11,10760.22,11169.27,8865.49,1622.12
21-Oct-11,10558.41,11094.31,8848.17,1649.25
24-Oct-11,10370.83,11052.42,9012.33,1654.83
25-Oct-11,10564.29,10919.4,9277.76,1639.8
26-Oct-11,10655.73,10963.63,9304.03,1614.58
28-Oct-11,11035.54,11372.49,9571.12,1632.28
31-Oct-11,10969.24,11454.03,9477.19,1620.48
01-Nov-11,10848.82,11277.95,9289.34,1604.37
02-Nov-11,10815.89,11238.24,9248.68,1590.7
03-Nov-11,10889.93,11232.57,9212.36,1568.65
04-Nov-11,11002.58,11302.24,9248.17,1563.19
08-Nov-11,11019.34,11317.93,9240.42,1577.75
09-Nov-11,10862.49,11020.96,9081.54,1586.4
11-Nov-11,10610.96,10686.97,9138.1,1584.83
14-Nov-11,10499.92,10651.42,8956.61,1549.19
15-Nov-11,10208.81,10436.22,8808.55,1556.31
16-Nov-11,9812.87,10402.63,8798.44,1540.65
17-Nov-11,9598,10250.3,8641.88,1522.68
18-Nov-11,9551.01,10161.29,8538.32,1542.91
21-Nov-11,9336.4,9831.83,8309.61,1566.5
22-Nov-11,9362.99,9886.23,8399.2,1576.01
23-Nov-11,9078.67,9649.3,8269.57,1583.14
24-Nov-11,9288.6,9742.5,8471.77,1582.3
25-Nov-11,9533.52,9768.7,8362.86,1565.01
28-Nov-11,9724.43,10104.09,8470.51,1579.62
29-Nov-11,9685.17,9911.1,8492.55,1590.44
30-Nov-11,9667.9,9850.43,8434.28,1597.4
01-Dec-11,9757.85,10217.2,8636.93,1599.25
02-Dec-11,9933.46,10550.45,8819.88,1603.77
05-Dec-11,10009.84,10552.04,8823.74,1614.58
07-Dec-11,10088.26,10552.51,8863.82,1620.1
08-Dec-11,9644.1,10266.84,8719.07,1603.27
09-Dec-11,9394.87,10157.05,8521.71,1589.55
12-Dec-11,9165.47,9854.61,8304.42,1602.73
13-Dec-11,9094.89,9863.6,8390.7,1601.45
14-Dec-11,8982.7,9824.49,8270.28,1604.89
15-Dec-11,8811.57,9728.21,8168.23,1594.29
16-Dec-11,8427.17,9420.85,8106.88,1581.32
19-Dec-11,8133.69,9130.56,8124.6,1551.43
20-Dec-11,7848.99,8975.01,7926.23,1531.32
21-Dec-11,8013.04,9416.41,8128.8,1528.52
22-Dec-11,8105.96,9629.89,8262.62,1518.47
23-Dec-11,8159.49,9529.86,8281.47,1508.12
26-Dec-11,8269.1,9610.03,8356.77,1517.2
27-Dec-11,8247.42,9492.2,8299.87,1493.34
28-Dec-11,8273.55,9303.93,8209.06,1506.64
29-Dec-11,8075.91,9220.92,8170.36,1536.92
30-Dec-11,8067.63,9153.39,8143.65,1556.8
02-Jan-12,8102.46,9178.05,8045.9,1546.69
03-Jan-12,8458.64,9576.99,8200.98,1563.36
04-Jan-12,8551.33,9643.49,8102.04,1554.27
05-Jan-12,8632.74,9688.31,8200.13,1601.42
06-Jan-12,8546.71,9736.04,8174.39,1618.04
07-Jan-12,8569.35,9704.22,8172.71,1620.33
09-Jan-12,8683.4,9719.29,8134.43,1602.04
10-Jan-12,8992.61,10027.62,8370.95,1650.11
11-Jan-12,9059.21,10140.36,8393.52,1650.24
12-Jan-12,9038.87,10249.57,8463.8,1640.27
13-Jan-12,9297,10300.49,8465.96,1647.09
16-Jan-12,9489.33,10269.32,8531.64,1650.68
17-Jan-12,9843.66,10395.82,8755.47,1671.76
18-Jan-12,9643.14,10350.35,8656.66,1689.33
19-Jan-12,9742.04,10542.14,8756.11,1695.69
20-Jan-12,9806.95,10912.15,8818.88,1700.53
23-Jan-12,9882.13,10935.12,8862.1,1687.91
24-Jan-12,10208.7,11286.43,8998.04,1674.63
25-Jan-12,10175.02,11323.72,9101.61,1684.8
27-Jan-12,10360.24,11282.33,9197.33,1670.57
30-Jan-12,9784.77,10969.09,9028.18,1689.45
31-Jan-12,9864.72,11390.7,9241.78,1697.62
01-Feb-12,10095.89,11427.87,9428.7,1699.31
02-Feb-12,10231.88,11480.38,9448.67,1670.77
03-Feb-12,10259.55,11643.84,9523.22,1662.72
06-Feb-12,10464.86,11798.19,9604.05,1676.81
07-Feb-12,10225.29,11864.62,9498.2,1661.8
08-Feb-12,10333.16,11849.22,9565.55,1659.44
09-Feb-12,10321.56,12068.58,9735.52,1649.14
10-Feb-12,10293.52,11986.92,9713.36,1650.97
13-Feb-12,10216.73,12029.51,9795.42,1646.5
14-Feb-12,10452.15,12127.07,10005.14,1647.3
15-Feb-12,10871.29,12558.11,10338.32,1620.68
16-Feb-12,10941.74,12559.43,10373.67,1631.46
17-Feb-12,11106.78,12736.09,10319.2,1644.63
21-Feb-12,11203.59,12838.84,10330.44,1657.2
22-Feb-12,10940.08,12348.87,10170.62,1655.27
23-Feb-12,10883.56,12308.49,10089.91,1664.54
24-Feb-12,10560.97,12068.47,10033.24,1672.68
27-Feb-12,10185.51,11589.28,9699.9,1670.36
28-Feb-12,10595,12045.11,9995.05,1650.53
29-Feb-12,10426.37,11974.16,9994.61,1641.15
01-Mar-12,10257.96,11830.87,9905.03,1641.12
02-Mar-12,10317.12,11996.83,9875.78,1609.98
03-Mar-12,10301.19,12022.08,9860.03,1598.38
05-Mar-12,10046.27,11706.88,9831.79,1584.45
06-Mar-12,9851.28,11579.77,9780.82,1568.72
07-Mar-12,9820.84,11659.56,9801.93,1579.68
09-Mar-12,10188.86,12086.53,10019.28,1584.82
12-Mar-12,10449.24,12233.86,10106.73,1579.98
13-Mar-12,10607.01,12303.31,10118.01,1585.9
14-Mar-12,10776.84,12529,10204.26,1605.12
15-Mar-12,10556.58,12203.29,10132.48,1622.73
16-Mar-12,10246.18,11969.5,10154.48,1651.79
19-Mar-12,10026.82,11736.61,10116.58,1673.76
20-Mar-12,10030.99,11836.77,9965.14,1669.52
21-Mar-12,10390.85,12126.16,10098.99,1685.15
22-Mar-12,10040.68,11712.09,9907.89,1696.22
23-Mar-12,10111.75,11860.42,9998.62,1685.11
26-Mar-12,9933.48,11570.74,9860.5,1685.74
27-Mar-12,10013.92,11678.27,9905.95,1687.23
28-Mar-12,9995.22,11475.87,9844,1676.64
29-Mar-12,9834.68,11458.67,9909.67,1657.07
30-Mar-12,10027.92,11751.18,10134.88,1686.95
02-Apr-12,10202.46,11870.61,10129.3,1706.53
03-Apr-12,10370.55,12015.76,10110.24,1730.61
04-Apr-12,10358.83,11925.08,10064.37,1749.96
09-Apr-12,10031.44,11709.34,9950.88,1757.91
10-Apr-12,9936.39,11766.02,10035.89,1727.52
11-Apr-12,9854.21,11788.84,9985.58,1722.15
12-Apr-12,9955.45,11979.99,10110.28,1731.74
13-Apr-12,9900.45,11884.21,10156.26,1724.5
16-Apr-12,10009.3,12028.61,10288.94,1736.56
17-Apr-12,10176.46,12123.84,10371.53,1743.18
18-Apr-12,10149.28,12111.38,10529.39,1770.99
19-Apr-12,10058.75,12180.4,10744.73,1783.16
20-Apr-12,9873.98,12049.9,10753.06,1789.35
23-Apr-12,9592.75,11798.91,10575.28,1778.01
24-Apr-12,9469.43,11767.66,10579.76,1789.67
25-Apr-12,9447.28,11716.12,10602.7,1777.28
26-Apr-12,9424.35,11666.23,10514.04,1751.55
27-Apr-12,9392.73,11684.72,10528,1730.79
28-Apr-12,9397.5,11759.88,10574.98,1705.46
30-Apr-12,9409.09,11828.63,10645.52,1722.61
02-May-12,9320.86,11860.29,10462.9,1733.19
03-May-12,9254.84,11653.7,10209.04,1706.21
04-May-12,8908.74,11284.03,10024.41,1710.33
07-May-12,9253.31,11374.31,10147.43,1700.93
08-May-12,8935.05,11051.8,9903.93,1702.66
09-May-12,8907.13,10842.68,9809.09,1696.08
10-May-12,8893.85,10833.81,9722.26,1686.24
11-May-12,8808.67,10835.66,9779.08,1658.22
14-May-12,8838.65,10661.64,9715.47,1677.53
15-May-12,9110.26,10744.45,9741.92,1676.62
16-May-12,8956.11,10566.84,9489.31,1661.1
17-May-12,8764.14,10542.61,9410.61,1670.83
18-May-12,8717.66,10726.81,9231.46,1672.63
21-May-12,8888.24,10843,9276.21,1658.94
22-May-12,8780.95,10678.79,9202.5,1646.08
23-May-12,8702.66,10618.09,9140.09,1643.74
24-May-12,8784.46,10865.64,9243.21,1653.51
25-May-12,8862.84,10899.21,9238.89,1635.27
28-May-12,9026.91,11162.95,9399.91,1604.96
29-May-12,9013.76,11178.04,9424.46,1601.82
30-May-12,8879.07,10979.86,9050.13,1592.41
31-May-12,8816.9,10884.53,8873.01,1582.3
01-Jun-12,8553.1,10684.62,8680.3,1573.96
04-Jun-12,8730.67,10802.52,8748.09,1574.1
05-Jun-12,8904.9,10891.31,8729.99,1580.2
06-Jun-12,9227.77,11218.78,9066.68,1596.79
07-Jun-12,9319.65,11455.49,9186.54,1595.06
08-Jun-12,9485.64,11513.8,9192.24,1553.75
11-Jun-12,9329.76,11462.48,9140.79,1552.86
12-Jun-12,9501.78,11680.2,9301.91,1542.11
13-Jun-12,9651.65,11667.19,9165.4,1516.41
14-Jun-12,9382.52,11338.72,8983.29,1528.56
15-Jun-12,9527.34,11586.65,9213.8,1486.44
18-Jun-12,9425.69,11220.87,9155.05,1492.9
19-Jun-12,9479.82,11281.84,9176.87,1451.79
20-Jun-12,9590.93,11329.51,9260.84,1489.84
21-Jun-12,9799.54,11562.75,9329.12,1512.16
22-Jun-12,9737.67,11561.05,9338.41,1508.56
25-Jun-12,9682.91,11442.55,9283.75,1527.38
26-Jun-12,9676.88,11502.43,9319.53,1524.25
27-Jun-12,9688.58,11544.27,9248.05,1520.15
28-Jun-12,9672.38,11507.5,9255.89,1502.14
29-Jun-12,10025.35,11908.71,9457.91,1510.18
02-Jul-12,10085.78,11987.67,9405.41,1500.78
03-Jul-12,10104.25,12060.45,9426.43,1478.4
04-Jul-12,10168.23,12120.86,9472.41,1448.02
05-Jul-12,10257.03,12243.6,9530.52,1425.18
06-Jul-12,10151.78,12265.41,9487.65,1408.14
09-Jul-12,10025.06,12173.45,9381.46,1414.38
10-Jul-12,10200.79,12360.52,9533.13,1406.34
11-Jul-12,10239.01,12322.47,9420.67,1398.26
12-Jul-12,10090.37,12207.86,9312.35,1425.76
13-Jul-12,10054.75,12182.57,9310.02,1421.09
16-Jul-12,9951.85,12146.08,9244.28,1443.18
17-Jul-12,9872.98,12135.36,9125.74,1421.89
18-Jul-12,9978.36,12184.41,9179.79,1382.67
19-Jul-12,10056.25,12198.05,9136.73,1383.97
20-Jul-12,9942.05,12042.03,9161.8,1382.13
23-Jul-12,9745.95,11805.18,8941.7,1377.79
24-Jul-12,9639.92,11824.04,8931.87,1382.76
25-Jul-12,9552.48,11784.32,8874.29,1377.91
26-Jul-12,9357.96,11586.94,8792.11,1389.04
27-Jul-12,9300.41,11633.16,8877.86,1383.86
30-Jul-12,9579.68,11943.42,9078.44,1400.48
31-Jul-12,9600.2,11910.46,9114.07,1418.06
01-Aug-12,9702.94,11951.52,9109.1,1423.47
02-Aug-12,9769.64,11908.79,9094.45,1433.27
03-Aug-12,9737.3,11834.98,9019,1428.46
06-Aug-12,9870.58,11998.17,9172.57,1449.3
07-Aug-12,9945.55,12141.66,9328.71,1431.67
08-Aug-12,9884.85,12076.13,9440.99,1430.02
09-Aug-12,9906.36,11991.62,9482.84,1436.17
10-Aug-12,9904.81,11889.48,9366.91,1440.87
13-Aug-12,10011.83,11938.26,9355.66,1448.32
14-Aug-12,10052.13,12067.38,9422.07,1471.27
16-Aug-12,10134.48,11976.04,9476.55,1478.97
17-Aug-12,10047.91,11961.03,9535.47,1481.05
21-Aug-12,10126.33,12020.97,9648.71,1472.7
22-Aug-12,10084.33,12026.29,9671.81,1477.31
23-Aug-12,10007.7,12002.08,9591.5,1451.62
24-Aug-12,9928.62,11872.28,9596.74,1454.66
27-Aug-12,9768.63,11656.91,9551.4,1473.46
28-Aug-12,9606.91,11544.33,9473.88,1483.95
29-Aug-12,9501.17,11500.83,9344.46,1484.62
30-Aug-12,9515.56,11564.38,9340.65,1482.32
31-Aug-12,9447.52,11515.94,9240.4,1458.98
03-Sep-12,9506.84,11441.51,9277.57,1451.75
04-Sep-12,9569.14,11501.58,9335.49,1427.47
05-Sep-12,9326.18,11292.73,9239.76,1442.76
06-Sep-12,9255,11351.88,9307.14,1467.91
07-Sep-12,9536.7,11611.55,9492.19,1465.49
08-Sep-12,9541.04,11646.45,9539.6,1450.54
10-Sep-12,9536.73,11557.31,9586.33,1439.14
11-Sep-12,9549.08,11624.57,9581.56,1410.26
12-Sep-12,9663.36,11686.61,9702.18,1410.69
13-Sep-12,9705.19,11703.7,9666.06,1405.84
14-Sep-12,10042.75,12188.84,9945.45,1406.5
17-Sep-12,10418.3,12583.34,10124.98,1409.95
18-Sep-12,10512.08,12670.22,10135.9,1394.8
20-Sep-12,10308.54,12530.32,10105.37,1389.97
21-Sep-12,10733.19,13037.34,10269.6,1353.15
24-Sep-12,10856.82,13100.82,10349.59,1338.54
25-Sep-12,10894.69,13104.89,10275.31,1324
26-Sep-12,10839.3,13098.52,10248.37,1352.14
27-Sep-12,10938.34,13091.7,10220.01,1357.05
28-Sep-12,10957.53,13138.71,10413.19,1359.46
01-Oct-12,11030.65,13117.29,10480.96,1372.33
03-Oct-12,11080.86,13106.05,10443.14,1326.9
04-Oct-12,11290.73,13357.44,10435.19,1309.7
05-Oct-12,11339.51,13212.11,10492.9,1285.32
08-Oct-12,11032.78,13051.05,10360.86,1284.78
09-Oct-12,11136.75,13143.02,10356.33,1273.27
10-Oct-12,10999.96,12970.74,10284.22,1289.96
11-Oct-12,11223.91,13139.79,10350.42,1328.61
12-Oct-12,11175.78,13086.92,10274.53,1353.87
15-Oct-12,11148.88,13135.49,10243.83,1349.5
16-Oct-12,10980.49,13026.54,10149.19,1317.62
17-Oct-12,11046.18,13036.14,10199.8,1317.34
18-Oct-12,11191.19,13307.99,10342.64,1326.1
19-Oct-12,11068.92,13193.05,10249.33,1319.08
22-Oct-12,11212.48,13325.37,10230.54,1327.57
23-Oct-12,11313.78,13293.56,10147.94,1322.7
25-Oct-12,11353.54,13340.14,10207.25,1347.98
26-Oct-12,11328.28,13217.36,10289.75,1346.17
29-Oct-12,11136.81,13180.61,10291.37,1355.53
30-Oct-12,10904.54,12870.61,10149.9,1339.2
31-Oct-12,10864.04,12947.29,10307.26,1331.86
01-Nov-12,10924.55,12994.34,10533.63,1338.91
02-Nov-12,11114.67,13163.28,10690.67,1328.76
05-Nov-12,11088.94,13177.11,10639.77,1316.78
06-Nov-12,11066.01,13255.89,10585.67,1317.09
07-Nov-12,11122.22,13397.49,10651.63,1294.68
08-Nov-12,10972.03,13347.59,10759.14,1262.38
09-Nov-12,10869.04,13186.94,10718.13,1245.88
12-Nov-12,10796.66,13310.99,10682.09,1227.19
13-Nov-12,10809.65,13254.84,10651.72,1203.5
15-Nov-12,10791.16,13233.44,10558.37,1206.77
16-Nov-12,10635.33,13020.82,10400.21,1191.78
19-Nov-12,10546.93,13004.92,10508.02,1174.78
20-Nov-12,10490.91,12991.1,10574.98,1191.6
21-Nov-12,10512.04,13156.39,10549.93,1155.9
22-Nov-12,10624.36,13224.23,10524.41,1171.21
23-Nov-12,10630.36,13178.67,10558.86,1195.15
26-Nov-12,10704.67,13138.94,10527.39,1228.25
27-Nov-12,10812.37,13381.03,10628.8,1231.09
29-Nov-12,10980.18,13750.98,10849.42,1258.87
30-Nov-12,11080.2,13951.88,10814.46,1207.55
03-Dec-12,11119.76,13895.42,10834.57,1207.32
04-Dec-12,11116.39,13999.61,10787.69,1231.45
05-Dec-12,11172.32,14093.11,10795.36,1192.69
06-Dec-12,11242.29,14257.23,10880.62,1250.78
07-Dec-12,11239.27,14183.22,10936.3,1254.02
10-Dec-12,11201.75,14226.75,10911.82,1267.65
11-Dec-12,11166.07,14176.21,10897.66,1233.89
12-Dec-12,11056.05,14130.29,11000.43,1237.77
13-Dec-12,10927.33,14086.23,11096.8,1259.51
14-Dec-12,10948.58,14264.8,11162.4,1254.22
17-Dec-12,10901.35,14273.06,11236.73,1277.4
18-Dec-12,11065.15,14322.15,11286.7,1243.59
19-Dec-12,10996.06,14374.79,11494.88,1268.21
20-Dec-12,10916.42,14343.78,11406.99,1278.04
21-Dec-12,10735.11,14151.18,11252.9,1295.24
24-Dec-12,10727.62,14150.3,11304.39,1332.45
26-Dec-12,10907.9,14342.16,11335.74,1359.61
27-Dec-12,10852.36,14331.27,11345.97,1340.5
28-Dec-12,10904.63,14330.47,11378.53,1343.82
31-Dec-12,10868.11,14344.99,11426.21,1332.72
01-Jan-13,10993.44,14555.18,11524.83,1340.05
02-Jan-13,11147.78,14695.41,11630.82,1345.26
03-Jan-13,11105.04,14682.36,11620.73,1390.51
04-Jan-13,11096.51,14695.11,11590.59,1392.32
07-Jan-13,10932.88,14603.42,11633.89,1380.84
08-Jan-13,10855.2,14622.81,11644.94,1377.68
09-Jan-13,10745.09,14608.62,11730.89,1384.82
10-Jan-13,10678.46,14699.6,11767.84,1384.22
11-Jan-13,10540.65,14498.54,11632.73,1370.33
14-Jan-13,10665.29,14653.72,11579.78,1354.92
15-Jan-13,10672.05,14759.32,11613.98,1350.33
16-Jan-13,10546.95,14514.96,11335.09,1396.82
17-Jan-13,10481.19,14531.22,11381.52,1400.87
18-Jan-13,10503.68,14551.19,11298.24,1414.07
21-Jan-13,10660.46,14520,11262.87,1412.15
22-Jan-13,10568.7,14435.1,11206.12,1424.41
23-Jan-13,10579.72,14496.66,11113.49,1433.26
24-Jan-13,10617.55,14396.88,10834.39,1422.91
25-Jan-13,10759.77,14565.06,11071.24,1423.77
28-Jan-13,10689.76,14663.58,11185.31,1426.02
29-Jan-13,10644.9,14589.39,11059.84,1423.75
30-Jan-13,10512.54,14642.36,11005.95,1454.96
31-Jan-13,10495.62,14580.26,10993.92,1471.82
01-Feb-13,10443.77,14465.16,10885.84,1471.59
04-Feb-13,10377.87,14389.34,10936.99,1469.08
05-Feb-13,10329.22,14302.1,10905.67,1467.22
06-Feb-13,10233.28,14253.68,10906.6,1453.85
07-Feb-13,10119.1,14182.67,10938.82,1434.84
08-Feb-13,10167.8,14102.99,10809.65,1464.83
11-Feb-13,10085.85,14151.15,10821.87,1463.81
12-Feb-13,10093.56,14240.13,10924.07,1480.62
13-Feb-13,10003.36,14209.14,10952.75,1491.79
14-Feb-13,9776.13,14116.72,10789.6,1498.98
15-Feb-13,9763.24,14146.3,10836.08,1482.27
18-Feb-13,9878.03,14164.29,10849.26,1484.72
19-Feb-13,9912.36,14243.27,10953.54,1484.15
20-Feb-13,9865.91,14188.86,10924.34,1465.57
21-Feb-13,9661.22,13831.92,10760.55,1446.24
22-Feb-13,9677.21,13855.12,10700.9,1446.82
25-Feb-13,9514.86,13818.58,10784.87,1468.24
26-Feb-13,9282.72,13586.39,10487.67,1487.06
27-Feb-13,9506.29,13695.69,10553.03,1488.18
28-Feb-13,9184.5,13203.87,10458.61,1485.03
01-Mar-13,9333.33,13241.87,10615.61,1458.27
04-Mar-13,9160.31,13277.13,10532.97,1454.63
05-Mar-13,9295.79,13528.53,10720.39,1476.04
06-Mar-13,9525.41,13616.18,10755,1470
07-Mar-13,9676.88,13733.93,10832.79,1474.73
08-Mar-13,9830.36,13979.32,10875.92,1489.52
11-Mar-13,9888.68,13945.26,10827.25,1511.03
12-Mar-13,9799.9,13816.85,10835.69,1521.11
13-Mar-13,9716.4,13515.54,10669.43,1525.59
14-Mar-13,9846.34,13796.47,10710.87,1520.69
15-Mar-13,9787.88,13565.99,10625.27,1530.24
18-Mar-13,9784.37,13475.58,10472.49,1533.51
19-Mar-13,9521.55,13209.63,10337.95,1554.42
20-Mar-13,9327.75,12932.33,10345.63,1560.22
21-Mar-13,9112.8,12892.01,10114.98,1550.54
22-Mar-13,9123.58,12866.93,10115.33,1532.8
25-Mar-13,8992,12781.91,10036.26,1510.94
26-Mar-13,8825.86,12820.89,10071.09,1505.65
28-Mar-13,9017.59,13033.35,9994.23,1507.98
01-Apr-13,9168.97,13115.2,9919.65,1518.15
02-Apr-13,9341.75,13233.89,9951.64,1515.24
03-Apr-13,9127.89,13034.76,9729.57,1528.73
04-Apr-13,8979.47,12789,9688.29,1548.2
05-Apr-13,8914.64,12742.79,9741.8,1544.95
08-Apr-13,8836.85,12642.35,9775.72,1552.4
09-Apr-13,8768.51,12538.86,9816.03,1559.78
10-Apr-13,8891.41,12756.15,9883.96,1559.26
11-Apr-13,9002.46,12951.08,9963.19,1562.97
